content,publication_datetime,url,id
"Former Prime Minister Pedro Passos Coelho said today in court that in May 2014, he suggested to the then banker Ricardo Salgado to negotiate with the creditors of the Espírito Santo group (GES) a “ordained bankruptcy” of this entity.
The head of government at the date of resolution of Banco Espírito Santo (BES), in the summer of 2014, said that the recommendation was given after, in a meeting with Ricardo Salgado and two other elements of the institution, they requested that the state implements a GES support program.
“This meeting reflected Dr. Ricardo Salgado's request to see the government, I will not direct, but give guidance to Caixa Geral de Depósitos and, eventually if this were necessary, to give some positive contribution to a restructuring plan with other banks [ …] For a financial support program to the Espírito Santo Group, ”said Pedro Passos Coelho, by witnessing in the trial of the main proceedings of BES/GES collapse.
In addition to financial support, BES management would intend to make “an exchange of assets” to manage those who could “be pressuring the group's financial health”.
""My reaction was very practical: I transmitted that this plan had no viability,"" he said.
In this context, the then Prime Minister gave ""a suggestion to avoid the disordered bankruptcy of GES,"" proposing to Ricardo Salgado to gather ""his most relevant creditors"" and negotiate ""with them an orderly bankruptcy.""
Pedro Passos Coelho also recalled that in April 2014 he had already had a first meeting with former BES president, in which he had shown “discomfort with the way the governor of Banco de Portugal read with BES”.
""It was well known that Banco de Portugal was committed to guaranteeing a replacement of BES administration, not helping the confusion between the situation that was reasonably known to the Bank's Espírito Santo group,"" he added.
The process currently has 18 defendants, including former BES president Ricardo Salgado, 80 years old and diagnosed with Alzheimer's disease.
Ricardo Salgado is responsible for about 60 crimes, including one of criminal association and several of active corruption in the private sector and qualified scam.
The Public Prosecution Service estimates that acts allegedly practiced between 2009 and 2014 by the 18 defendants, former BES and other GES entities, caused losses of 11.8 billion euros to the bank and the group.
The trial began on October 30, 2024.",2025-02-11T12:15:23+00:00,https://jornaleconomico.sapo.pt/noticias/bes-ges-passos-coelho-propos-a-ricardo-salgado-que-negociasse-falencia-ordenada-do-grupo/,29c48773cf2546a59788d890aa668d0f
"There’s been long-held animosity between Musk and Altman, centered around Musk’s concern that OpenAI is moving away from its not-for-profit founding principles",2025-02-11T12:15:57+00:00,https://www.luxtimes.lu/world/altman-says-openai-is-not-for-sale-after-musk-s-offer/40305179.html,deaf8dac732046058c14e00b18892247
"Every time a new episode of Samay Raina’s talent show India's Got Latent drops on YouTube, headlines are made. May it be because of Rakhi Sawant having a fit and throwing a chair on stage or because of a comedian taking a dig at Deepika Padukone’s battle with depression. Currently the show is in the news thanks to inappropriate remarks made by YouTuber Ranveer Allahbadia aka BeerBiceps, who joined the judges panel for a bonus episode recently. But did you know that the ‘sex with parents’ question, which Ranveer is under fire for, was actually copied? Here's the origin story.

For those who didn’t get a chance to catch the bonus episode of India's Got Latent, which has now been taken down from YouTube, Ranveer asked a contestant, “Would you rather watch your parents have sex every day for the rest of your life or join in once to make it stop forever?” Not just Ranveer but even Samay and his show received a lot of backlash for this particular question. This was followed by complaints being filed against Ranveer, Samay and social media influencer Apoorva Makhija, who was also a judge on the episode. Well, this ‘joke’ was copied from OG Crew’s Truth or Drink, where host Sammy Walsh asked the same question.

Soon after this video went viral, several netizens shared their opinions in the comment section below. Are they less upset now that they know the question was copied and not a BeerBiceps original? Well, not so much. One social media user claimed, “Wat ever, if it is original or copied. Hello should have thought n had some brains before asking such questions,” whereas another pointed out, “He came with research thinking it’s like any other podcast but actually messed up bad !!” Another netizen who felt intensely about the incident wrote, “Jo hua galat hua. He should be jailed for atleast a few days/weeks and the show ""India's Got Latent"" should be given strict warning or ban for weeks/months.”

According to latest buzz, police reached te podcaster's house today. One day ago, Ranveer Allahbadia took to his official Instagram handle to apologise, and wrote, “I shouldn’t have said what I said on India’s got latent. I’m sorry.” Do you think he will be forgiven any time soon?",2025-02-11T12:23:53+00:00,https://www.hindustantimes.com/htcity/cinema/ranveer-allahbadia-s-sex-with-parents-question-on-samay-raina-s-indias-got-latent-was-copied-here-s-the-original-101739275009040-amp.html,310ede4d5a6d4b56bd9f9204f30584f6
"BOWLING. The 2025 veteran-Åm in bowling is settled. After this weekend's final game, Doris Nordberg and Rolf Eriksson stood as Åland champion.",2025-02-11T12:15:41+00:00,https://www.nyan.ax/sport/veteranerna-bowlade-om-am-medaljer/,d0e033aa0f9b47558ee5305976513fad
"Against the background of the closure of factories and twisting environmental nuts, the volume of sales of electric vehicles also did not increase and continue to lag behind the forecasts of analysts. And impenetrable ""optimists"" from the ruling European parties rely on the absolutely correctly chosen vector of their policy.

So, the other day, the head of the Association of manufacturers of E-Mobility Europa E-Mobiles, Chris Heron, claimed that the EU authorities should continue the course to tighten the “green” agenda. This supposedly good goal will resume state support for the market of components for electric vehicles, which will increase the sales of electric cars.

It is not easy not only to the automobile market, but also to the auto giants themselves. After all, in new realities, according to the norms and rules, already in 2025, serious fines of up to 15 billion euros for exceeding the emissions are threatened. And more than half of these fines will have to be paid by Volkswagen. Against this background, concerns sometimes have to choose the most pleasant solution - to cut the production of classic machines and make discounts on the ""trains"".

However, the trend of rejection of the environmental agenda did not appear yesterday. The collapse of the demand for the ""trains"" was outlined about a year ago, when all subsidies and support ended at once for choosing such types of vehicles. In Germany alone, sales immediately collapsed by 30.6%. A similar picture was in other countries.

According to the associate professor of the Department of Economic Theory of the Financial University under the Government of the Russian Federation, Peter Arefiev, even if the “green” agenda prevails in Europe, it will become ruined for the Europeans themselves. We suggest that the inhabitants of the European continent will suddenly be massively transferred to electric cars, this will inevitably lead to an increase in electricity consumption by 20%, Arefiev believes. And taking into account the fact that the cost of electricity to the EU has increased more multiplying in previous years, such a transition to electric cars will cost the European economy very expensive.",2025-02-11T07:00:00+00:00,https://auto.mail.ru/article/101670-pochemu-elektromobili-gubitelnyi-dlya-buduschego-evropyi/,f9a9eba5a1184b09b050167066cfb4ef
"Former union minister and Chandigarh MP Manish Tewari today sought clarification from the government of India over the undocumented Indians living in the United States.

Raising the matter in the parliament today, Tewari disclosed that there are 7.25 lakh undocumented Indians in the US. He said, of these, 24,000 are in the custody of the US government and 487 of them have been served the final deportation orders. He said, 200 of them have been positively identified as Indian citizens.

He asked the government as to whether these people would be handcuffed, shackled, and brought back in US military planes completely deprived of their basic human dignity and their human rights.

“At that point when I condemned the statement of the External Affairs minister, which sought to justify the US behaviour by saying that these were standard operating procedures, my mike was shut off”, he said.

The senior Congress leader observed that this was not a BJP-Congress issue as this is an issue which pertains to the self-respect of India.

He wished that the BJP members should have also joined him in condemning this extremely reprehensible behaviour, which has been meted out to our fellow citizens.

He said it was extremely unfortunate and regrettable that when he raised the issue of Indians who are in detention in the US and are being deported back to India in handcuffs and shackles his mike was shut off.",2025-02-11T11:28:22+00:00,https://yespunjab.com/chandigarh-mp-tewari-seeks-goi-clarification-over-undocumented-indians-in-the-us/,3bfe1226070440aaa54dfcf307163610
"Bernstein Highlights Acquisition by Bank or NBFC as Key to Paytm’s Recovery

Brokerage firm Bernstein has identified an acquisition by a bank or a large non-banking finance company (NBFC)…",2025-02-11T11:55:30+00:00,https://pune.news/market/us-tariff-fears-impact-indian-markets-sensex-and-nifty-drop-1-3-304736/,2f9d41fe13734c62a90b6009f54368ec
"Armie Hammer’s fall from grace as one of Hollywood’s rising stars has been well documented after allegations of abuse were levelled against him.

The actor starred in films such as The Social Network, The Lone Ranger, The Man from UNCLE and received a Golden Globe nomination for his portrayal of Oliver in the romantic drama Call Me By Your Name.

But in 2021, a number of women came forward with allegations of abuse against the actor, and his professional life came to a standstill.

Hammer has always denied the allegations and following an investigation by the Los Angeles Police Department (LAPD) no criminal charges against him were pursued.

However, it led to an hiatus in his Hollywood career after he was dropped by his talent agency.

During this time, he said he worked as a timeshare salesman in the Cayman Islands and an apartment block manager to earn a living.

Now the 38-year-old is returning to the entertainment industry with a new film project, a western called Frontier Crucible.

And in a podcast with journalist and broadcaster Louis Theroux he talks candidly about his past, addresses the accusations made against him and speaks about his plans for the future.

We take a look at what he has to say.

The actor spoke openly about a previous text message exchange in which he was said to have written, “I am 100% a cannibal”, and that he had “cut the heart out of a living animal before and eaten it while still warm”.

Hammer said: “I think the most important context to give these things is they are one side of a conversaton.

“As you’ll notice, of all of the text messages that were released, the person who released them, their side was cut out of the entire conversation.

“It makes it look like I was just rambling to myself.

“I mean, if you look, there’s really no response in any of these.”

He added: “Any digitally altered evidence is immediately inadmissible because you have no context.

“That could have been a very funny conversation between two people who were joking and pushing each other and egging each other on in the way that sometimes you see comedians pushing the boundary further and further when they’re having a conversation.

“I’m not going to argue the messages.”

Pressed by Theroux on whether he actually is a cannibal, he said: “You know what you have to do to actually be a cannibal?

“You have to actually eat human flesh. So, no.”

But when asked if he had eaten an animal heart while still warm, he said: “One of the traditions is you take a bite out of the heart and you’ve got all your buddies around you, they’re goading you on.

“It’s sort of like a almost overly-charged male rite of passage when you go hunting for your first time.

“Everyone that I know who went hunting for their first time had to do something similar.”

Hammer was accused of sexual assault by his ex-girlfriend Efrosina Angelovai in 2021, who posted on an Instagram account screenshots of sexually-charged text messages he was alleged to have sent.

Two other women also came forward accusing him of emotional and physical abuse during their relationships.

Hammer has denied the allegations and his legal team stated at the time “the assertions about Mr Hammer are patently untrue.

“Any interactions with any partner of his were completely consensual in that they were fully discussed, agreed upon, and mutually participatory”.

Speaking about them on the podcast, he said the messages were posted “out of context”.

He added: “The other part of that conversation was, you know, how much the other person enjoyed it, the things that they liked about it, the things that the next time they want to do differently or more of.

“You know, I mean, this was a back-and-forth conversation between two people who were expressing their sexuality in a way that they both agreed to and consented to.

“You know, I mean, there’s a big part of the BDSM [bondage, domination, sadism and masochism] world that when taken out of context, looks not great.”

Asked about the other women who came forward with allegations, he said: “All of those things were also investigated by the LAPD.

“A lot of this, I think, was put very well, where they said, hell hath no fury like a woman scorned.

“And by the way, I’m very quick to admit that I was selfish and inconsiderate and an asshole and a cad and I used people to make me feel better.

“People were sort of like my bags of dope with skin on them, you know?

“I left a lot of people in that wake very angry at me for my behaviour, which by the way was asshole behaviour, there’s no way around that.

“Does it make me a d**k? Absolutely, like I have no problem admitting that I was a d**k, but that’s not illegal, you know?”

Hammer married Elizabeth Chambers in 2010, the owner of a bakery chain and televison personality.

The couple have two children but separated in 2020 and divorced in 2023.

Hammer admitted he had been unfaithful during his marriage.

Speaking to Theroux, he said: “I would say that I pursued an affair because things were not going well.

“You know, I think what I have found is that happy people in happy relationships generally don’t have affairs.

“So that is always sort of the crescendo, and there’s always a mountain underneath that of relationship issues.

“You know, I’m certainly not here to air the dirty laundry of my marriage, but it was a classic tale of two people growing over a long course of a long marriage.

“I was married for nine years and I got married when I was 23, 24 years old – very young – and didn’t even have a firm sense or understanding of myself as you typically don’t at 24 years old.”

Hammer lost work in Hollywood on the back of the allegations in 2021 – he had to drop out of the film Shotgun Wedding with Jennifer Lopez.

He said: “All my jobs went away in the blink of an eye.

“There wasn’t a process. It just all seemed to happen overnight.

“Jobs, representation, everything just went, boom.

“It was a complete death. It was a career death. It was an ego death. It was a financial death”

But he claims this proved to be a pivotal point in his life.

“It killed off all of the bullshit,” he said, adding: “It killed off all of the pretence.

“And I spent three years and change really having to examine myself and really having to look at myself.

“Now with a sense of distance and perspective from it, it’s the greatest thing that ever happened to me.”

He said he didn’t drink alcohol for three years after the 2021 allegations and although now he will have a drink he said: “I don’t get drunk, I don’t get high, I don’t get stoned”.

He also said he attended a “trauma treatment facility” in Florida.

Hammer was asked about sexual abuse he said he endured during his teenage years.

Speaking to the digital newsletter Air Mail in 2023, he said he was sexually abused by a youth pastor.

He told Theroux on the podcast: “I don’t want to be like, okay, it all makes sense.

“I’m not a therapist, but I think that it would be very difficult not to relate that in some way with reverberating effects through the rest of your life, of anyone’s life.

“And, you know, my mom and I spent hours talking.

“There were aspects of that that I needed to look at, and I needed to process and that I needed to come to terms with and I needed to accept and I needed to move through.”",2025-02-11T12:17:12+00:00,https://inews.co.uk/culture/armie-hammer-louis-theroux-podcast-3529342,a4746d9f04404d13bd76bd50fa0a000b
"Group Newzins Hani reportedly refused to apply for a visa extension from its disputed agency, Adore. As a result, it is speculated that the reason why Newzins will have a comeback stage in Hong Kong next month, not Korea, may be due to Hani's expiration of her visa.

On the 11th, a media outlet reported that Adore recently refused to sign documents prepared by Hani to extend her visa. In a related development, an Adore official declined to comment on the Mail Business Star Today, saying, ""We can't confirm it.""

Hani, a dual Australian and Vietnamese national, needs an ""E-6 visa"" that is issued under the condition of hiring an agency in order to engage in entertainment activities in Korea. With Hani's E-6 visa reportedly expiring in early February, Hani refused to sign documents prepared by Adore to extend her visa.

However, Hani is said to be able to stay in Korea as a party to the lawsuit. However, it is not possible to perform entertainment activities, so it is expected that it will be difficult to see the entire group of Newzins in Korea for the time being.

On November 28 last year, Newzins held an emergency press conference on the termination of its exclusive contract and declared the termination of the contract with its agency, Adore. At the time, the members claimed that ""Dore has neither the will nor the ability to protect Newzins,"" and that they were terminating the contract for violation of Hive and Adore's contract.

On the other hand, Odor is in the position that the exclusive contract with Newzins is valid. ""Adore, a party to the exclusive contract, did not violate the contract and unilaterally claiming that trust was broken cannot be a reason for termination,"" Adore said.

Since then, Newzins has started its own activities by using the names Minji, Hani, Daniel, Harin, and Hyelin instead of the team name, and Adore confronted the Newzins members on December 3 last year by filing a lawsuit to confirm the validity of the exclusive contract with the court.

Amid the ongoing conflict between the two sides over exclusive contracts, Newzins changed its team name to ""NJZ"" on the 7th and announced that it will appear at Complex Live, a side event concert of ComplexCon in Hong Kong from the 21st to the 23rd of next month.

The members then announced an unusual move through a live SNS broadcast, saying, ""The stage is what we desperately wanted to do, so we will release a new song on stage right away,"" and ""We will release it on stage on the 23rd, the last day of 'Complex Con.'",2025-02-11T11:42:59+00:00,https://www.mk.co.kr/en/society/11238618,c750f3055eb148509ef7b4a6a8d37a1c
"Toyota Motor announced a review of 106,061 Tacoma 4wd 2024–2025 modeling year in the USA. The reason was a possible leak of brake fluid, which can reduce the efficiency of braking and increase the risk of an accident.

According to the National Directorate of Road Safety (NHTSA), the defect is caused by the accumulation of dirt and garbage in the gap between the rear brake hose and the wheel. This can lead to damage to the hose and fluid leakage.",2025-02-11T11:30:00+00:00,https://speedme.ru/posts/id-71838-toyota-otzovet-bolee-100-000-avtomobilej-v-ssha-iz-za-utechki-tormoznoj-zhidkosti,f01c966d71414dcb851db458a5abdc10
"President Donald Trump has set a bold plan in motion for America’s financial future — one that mirrors the strategies of oil-rich nations and resource-heavy economies: a sovereign wealth fund.

On February 3, 2025, Trump signed an executive order directing the creation of a U.S. sovereign wealth fund. The order mandates that the Secretary of the Treasury and the Secretary of Commerce develop a plan within 90 days, detailing funding mechanisms, investment strategies, fund structure and governance models.
• Rich, young Americans are ditching the stormy stock market — here are the alternative assets they're banking on instead
• One dozen eggs in America now costs $4.15 — and $14.35 for a pound of sirloin steak. Both record highs. 3 simple ways to protect your wealth in 2025
• Home prices in America could fly through the roof in 2025 — here’s the big reason why and how to take full advantage (with as little as $10)

While the initiative is still in its early stages and specific details remain scarce, Trump is highly optimistic.

“We’re going to create a lot of wealth for the fund, and I think it’s about time this country had a sovereign wealth fund,” he told reporters.

It’s unclear how the fund would be financed, but Trump has previously suggested it could come from “tariffs and other intelligent things.”

Treasury Secretary Scott Bessent echoed Trump’s enthusiasm, stating that the administration plans to “monetize the asset side of the U.S. balance sheet for the American people.” He also noted that the fund is expected to be established within the next 12 months.

Despite Trump’s confidence, the proposal has drawn skepticism.

Economist Peter Schiff, a vocal supporter of Trump during the election season, didn’t hold back in his criticism.

“Even if the U.S. government didn’t have a massive $36.5 trillion national debt, the idea of a U.S. sovereign wealth fund is not only preposterous, it’s also unconstitutional,” he wrote in a post on X. “Plus, the last thing we need is more socialism or for the U.S. government to pick winners and losers.”

Others have also raised concerns about the economic feasibility of such a fund.

“The economic rules of thumb don’t add up,” said Colin Graham, head of multiasset strategies at Robeco in London, according to Reuters. “Creating a sovereign wealth fund suggests that a country has savings that will go up and can be allocated to this.”

The U.S. government doesn’t have much in the way of savings — it has debt. A lot of it. And with ongoing budget deficits, that debt is only expected to grow.

As of this writing, the U.S. national debt stands at $36.22 trillion, raising concerns about whether a sovereign wealth fund is financially viable. Whether Trump’s sovereign wealth fund becomes a game-changing wealth-generating force or faces insurmountable challenges, the responsibility falls to all Americans to take control of their own financial future. While governments debate policy, savvy investors have always prioritized building and protecting wealth — regardless of political shifts or who occupies the White House. Here’s a look at three easy ways to get started. When it comes to building wealth, few investors have a track record as impressive as Warren Buffett. From 1964 to 2023, his company, Berkshire Hathaway, delivered a staggering total gain of 4,384,748%. Yet, despite his legendary success in picking winning companies, Buffett doesn’t believe that’s the right approach for most investors. Instead, he champions a much simpler strategy: “In my view, for most people, the best thing to do is own the S&P 500 index fund,” he famously stated at the 2020 annual Berkshire Hathaway meeting. This approach gives investors exposure to 500 of America’s largest companies across various industries, providing diversified exposure without the need for constant monitoring or active trading. Buffett believes so strongly in this strategy that he has instructed 90% of his wife’s inheritance to be invested in “a very low-cost S&P 500 index fund” after he dies. The beauty of this approach is its accessibility — anyone, regardless of wealth, can take advantage of it. Even small amounts can grow over time, and some apps even let you invest in an S&P 500 ETF with your spare change, making it easier than ever to build wealth alongside the world’s financial elite. Read more: 82% of Americans are missing out on a savings account that pays over 10 times the national average Real estate has been another powerful vehicle for long-term financial growth, and it’s a strategy that Trump himself knows well. Long before he entered politics, Trump built his fortune through high-profile real estate ventures, from luxury developments to commercial properties. Investors gravitate to real estate for good reason — well-chosen properties can generate passive income through rent while also having the potential to appreciate in value over time. Additionally, real estate serves as a proven hedge against inflation. As the cost of materials, labor, and land rises, property values often follow suit. Rental income also tends to increase, allowing landlords to offset the impact of inflation and preserve their purchasing power. The best part? These days, you don’t need to be a billionaire like Trump to take advantage of this strategy. One popular option is publicly traded real estate investment trusts (REITs), which own income-producing properties, collect rent from tenants, and distribute a portion of that income to shareholders as dividends. Another alternative is real estate crowdfunding platforms, which allow everyday investors to own shares in rental properties without the hefty down payments or the responsibilities of property management. Depending on your preferences, you can gain exposure to residential properties, grocery-anchored commercial real estate, or even farmland, all without the traditional barriers to entry. For investors looking to add defense and stability to their portfolios, gold remains a time-tested option. During periods of uncertainty — whether geopolitical, financial, or policy-driven — investors often turn to gold. The precious metal is seen as a store of value, offering protection against inflation, economic downturns and stock market volatility. Even though markets aren’t in crisis mode, gold has been on a remarkable run. Over the past year, it has surged around 40%, recently surpassing $2,800 per ounce. Schiff, a long-time advocate for the yellow metal, believes this is just the beginning. “If gold can go from $20 an ounce to $2,600 an ounce, it can go from $2,600 to $26,000, or even to $100,000. There’s no limit because, again, gold isn’t changing — it’s the value of the dollar that’s decreasing,” he’s predicted. At today’s prices, a move to $100,000 per ounce would represent an astounding upside of over 3,300%. It’s easy to invest in gold these days. Investors can purchase gold bullion, own shares of gold mining companies, invest in gold ETFs and even tap into potential tax advantages through a gold IRA. What to read next
• Self-made $500M mogul Ben Mallah reveals his ‘essential’ US portfolio that he says Amazon ‘can’t hurt’ — here’s his secret formula and how you can copy it in 2025
• I'm 49 years old and have nothing saved for retirement — what should I do? Don't panic. Here are 5 of the easiest ways you can catch up (and fast)
• Jamie Dimon issues a warning about the US stock market — says prices are 'kind of inflated.' Crashproof your portfolio with these 3 rock-solid strategies This article provides information only and should not be construed as advice. It is provided without warranty of any kind.",2025-02-11T12:15:00+00:00,https://ca.finance.yahoo.com/news/trump-says-us-sovereign-wealth-121500646.html,bd1d392b023f464fa1c01c77e2ebdd50
